zip,surge_cat1_share,surge_cat3_share
74531,0,0
74533,0,0
74534,0,0
74535,0,0
74536,0,0
74538,0,0
74540,0,0
74543,0,0
74546,0,0
74547,0,0
74549,0,0
74552,0,0
74553,0,0
74554,0,0
74555,0,0
74556,0,0
74557,0,0
74558,0,0
74560,0,0
74561,0,0
74562,0,0
74563,0,0
74565,0,0
74567,0,0
74569,0,0
74570,0,0
74571,0,0
74572,0,0
74574,0,0
74576,0,0
74577,0,0
74578,0,0
74601,0,0
74604,0,0
74630,0,0
74631,0,0
74632,0,0
74633,0,0
74636,0,0
74637,0,0
74640,0,0
74641,0,0
74643,0,0
74644,0,0
74646,0,0
74647,0,0
74650,0,0
74651,0,0
74652,0,0
74653,0,0
74701,0,0
74720,0,0
74721,0,0
74722,0,0
74723,0,0
74724,0,0
74726,0,0
74727,0,0
74728,0,0
74729,0,0
74730,0,0
74731,0,0
74733,0,0
74734,0,0
74735,0,0
74736,0,0
74737,0,0
74738,0,0
74740,0,0
74741,0,0
74743,0,0
74745,0,0
74747,0,0
74748,0,0
74750,0,0
74753,0,0
74754,0,0
74755,0,0
74756,0,0
74759,0,0
74760,0,0
74761,0,0
74764,0,0
74766,0,0
74801,0,0
74804,0,0
74820,0,0
74824,0,0
74825,0,0
74826,0,0
74827,0,0
74829,0,0
74830,0,0
74831,0,0
74832,0,0
74833,0,0
74834,0,0
74836,0,0
74837,0,0
74839,0,0
74840,0,0
74842,0,0
74843,0,0
74844,0,0
74845,0,0
74848,0,0
74849,0,0
74850,0,0
74851,0,0
74852,0,0
74854,0,0
74855,0,0
74856,0,0
74857,0,0
74859,0,0
74860,0,0
74864,0,0
74865,0,0
74866,0,0
74867,0,0
74868,0,0
74869,0,0
74871,0,0
74872,0,0
74873,0,0
74875,0,0
74878,0,0
74880,0,0
74881,0,0
74883,0,0
74884,0,0
74901,0,0
74902,0,0
74930,0,0
74931,0,0
74932,0,0
74935,0,0
74936,0,0
74937,0,0
74939,0,0
74940,0,0
74941,0,0
74942,0,0
74943,0,0
74944,0,0
74945,0,0
74946,0,0
74947,0,0
74948,0,0
74949,0,0
74951,0,0
74953,0,0
74954,0,0
74955,0,0
74956,0,0
74957,0,0
74959,0,0
74960,0,0
74962,0,0
74963,0,0
74964,0,0
74965,0,0
74966,0,0
75001,0,0
75002,0,0
75006,0,0
75007,0,0
75009,0,0
75010,0,0
75013,0,0
75019,0,0
75020,0,0
75021,0,0
75022,0,0
75023,0,0
75024,0,0
75025,0,0
75028,0,0
75032,0,0
75033,0,0
75034,0,0
75035,0,0
75036,0,0
75038,0,0
75039,0,0
75040,0,0
75041,0,0
75042,0,0
75043,0,0
75044,0,0
75048,0,0
75050,0,0
75051,0,0
75052,0,0
75054,0,0
75056,0,0
75057,0,0
75058,0,0
75060,0,0
75061,0,0
75062,0,0
75063,0,0
75065,0,0
75067,0,0
75068,0,0
75069,0,0
75070,0,0
75071,0,0
75072,0,0
75074,0,0
75075,0,0
75076,0,0
75077,0,0
75078,0,0
75080,0,0
75081,0,0
75082,0,0
75087,0,0
75088,0,0
75089,0,0
75090,0,0
75092,0,0
75093,0,0
75094,0,0
75098,0,0
75101,0,0
75102,0,0
75103,0,0
75104,0,0
75105,0,0
75109,0,0
75110,0,0
75114,0,0
75115,0,0
75116,0,0
75117,0,0
75119,0,0
75124,0,0
75125,0,0
75126,0,0
75127,0,0
75132,0,0
75134,0,0
75135,0,0
75137,0,0
75140,0,0
75141,0,0
75142,0,0
75143,0,0
75144,0,0
75146,0,0
75147,0,0
75148,0,0
75149,0,0
75150,0,0
75152,0,0
75153,0,0
75154,0,0
75155,0,0
75156,0,0
75157,0,0
75158,0,0
75159,0,0
75160,0,0
75161,0,0
75163,0,0
75164,0,0
75165,0,0
75166,0,0
75167,0,0
75169,0,0
75172,0,0
75173,0,0
75180,0,0
75181,0,0
75182,0,0
75189,0,0
75201,0,0
75202,0,0
75203,0,0
75204,0,0
75205,0,0
75206,0,0
75207,0,0
75208,0,0
75209,0,0
75210,0,0
75211,0,0
75212,0,0
75214,0,0
75215,0,0
75216,0,0
75217,0,0
75218,0,0
75219,0,0
75220,0,0
75223,0,0
75224,0,0
75225,0,0
75226,0,0
75227,0,0
75228,0,0
75229,0,0
75230,0,0
75231,0,0
75232,0,0
75233,0,0
75234,0,0
75235,0,0
75236,0,0
75237,0,0
75238,0,0
75240,0,0
75241,0,0
75243,0,0
75244,0,0
75246,0,0
75247,0,0
75248,0,0
75249,0,0
75251,0,0
75252,0,0
75253,0,0
75254,0,0
75261,0,0
75270,0,0
75287,0,0
75390,0,0
75401,0,0
75402,0,0
75407,0,0
75409,0,0
75410,0,0
75411,0,0
75412,0,0
75413,0,0
75414,0,0
75415,0,0
75416,0,0
75417,0,0
75418,0,0
75420,0,0
75421,0,0
75422,0,0
75423,0,0
75424,0,0
75426,0,0
75428,0,0
75429,0,0
75431,0,0
75432,0,0
75433,0,0
75434,0,0
75435,0,0
75436,0,0
75437,0,0
75438,0,0
75439,0,0
75440,0,0
75441,0,0
75442,0,0
75446,0,0
75447,0,0
75448,0,0
75449,0,0
75450,0,0
75451,0,0
75452,0,0
75453,0,0
75454,0,0
75455,0,0
75457,0,0
75459,0,0
75460,0,0
75462,0,0
75468,0,0
75469,0,0
75470,0,0
75471,0,0
75472,0,0
75473,0,0
75474,0,0
75475,0,0
75476,0,0
75477,0,0
75478,0,0
75479,0,0
75480,0,0
75481,0,0
75482,0,0
75486,0,0
75487,0,0
75488,0,0
75489,0,0
75490,0,0
75491,0,0
75492,0,0
75493,0,0
75494,0,0
75495,0,0
75496,0,0
75497,0,0
75501,0,0
75503,0,0
75550,0,0
75551,0,0
75554,0,0
75555,0,0
75556,0,0
75558,0,0
75559,0,0
75560,0,0
75561,0,0
75562,0,0
75563,0,0
75564,0,0
75565,0,0
75566,0,0
75567,0,0
75568,0,0
75569,0,0
75570,0,0
75571,0,0
75572,0,0
75573,0,0
75574,0,0
75601,0,0
75602,0,0
75603,0,0
75604,0,0
75605,0,0
75630,0,0
75631,0,0
75633,0,0
75638,0,0
75639,0,0
75640,0,0
75641,0,0
75642,0,0
75643,0,0
75644,0,0
75645,0,0
75647,0,0
75650,0,0
75651,0,0
75652,0,0
75654,0,0
75656,0,0
75657,0,0
75658,0,0
75659,0,0
75661,0,0
75662,0,0
75667,0,0
75668,0,0
75669,0,0
75670,0,0
75671,0,0
75672,0,0
75680,0,0
75681,0,0
75682,0,0
75683,0,0
75684,0,0
75686,0,0
75687,0,0
75689,0,0
75691,0,0
75692,0,0
75693,0,0
75694,0,0
75701,0,0
75702,0,0
75703,0,0
75704,0,0
75705,0,0
75706,0,0
75707,0,0
75708,0,0
75709,0,0
75711,0,0
75750,0,0
75751,0,0
75752,0,0
75754,0,0
75755,0,0
75756,0,0
75757,0,0
75758,0,0
75759,0,0
75760,0,0
75762,0,0
75763,0,0
75764,0,0
75765,0,0
75766,0,0
75770,0,0
75771,0,0
75773,0,0
75778,0,0
75779,0,0
75780,0,0
75782,0,0
75783,0,0
75784,0,0
75785,0,0
75788,0,0
75789,0,0
75790,0,0
75791,0,0
75792,0,0
75801,0,0
75803,0,0
75831,0,0
75833,0,0
75835,0,0
75838,0,0
75839,0,0
75840,0,0
75844,0,0
75845,0,0
75846,0,0
75847,0,0
75848,0,0
75849,0,0
75850,0,0
75851,0,0
75852,0,0
75853,0,0
75855,0,0
75856,0,0
75858,0,0
75859,0,0
75860,0,0
75861,0,0
75862,0,0
75865,0,0
75884,0,0
75886,0,0
75901,0,0
75903,0,0
75904,0,0
75925,0,0
75926,0,0
75928,0,0
75929,0,0
75930,0,0
75931,0,0
75932,0,0
75933,0,0
75934,0,0
75935,0,0
75936,0,0
75937,0,0
75938,0,0
75939,0,0
75941,0,0
75942,0,0
75943,0,0
75944,0,0
75946,0,0
75948,0,0
75949,0,0
75951,0,0
75954,0,0
75956,0,0
75959,0,0
75960,0,0
75961,0,0
75962,0,0
75964,0,0
75965,0,0
75966,0,0
75968,0,0
75969,0,0
75972,0,0
75973,0,0
75974,0,0
75975,0,0
75976,0,0
75977,0,0
75979,0,0
75980,0,0
76001,0,0
76002,0,0
76005,0,0
76006,0,0
76008,0,0
76009,0,0
76010,0,0
76011,0,0
76012,0,0
76013,0,0
76014,0,0
76015,0,0
76016,0,0
76017,0,0
76018,0,0
76020,0,0
76021,0,0
76022,0,0
76023,0,0
76028,0,0
76031,0,0
76033,0,0
76034,0,0
76035,0,0
76036,0,0
76039,0,0
76040,0,0
76041,0,0
76043,0,0
76044,0,0
76048,0,0
76049,0,0
76050,0,0
76051,0,0
76052,0,0
76053,0,0
76054,0,0
76055,0,0
76058,0,0
76059,0,0
76060,0,0
76061,0,0
76063,0,0
76064,0,0
76065,0,0
76066,0,0
76067,0,0
76070,0,0
76071,0,0
76073,0,0
76077,0,0
76078,0,0
76082,0,0
76084,0,0
76085,0,0
76086,0,0
76087,0,0
76088,0,0
76092,0,0
76093,0,0
76102,0,0
76103,0,0
76104,0,0
76105,0,0
76106,0,0
76107,0,0
76108,0,0
76109,0,0
76110,0,0
76111,0,0
76112,0,0
76114,0,0
76115,0,0
76116,0,0
76117,0,0
76118,0,0
76119,0,0
76120,0,0
76123,0,0
76126,0,0
76127,0,0
76129,0,0
76131,0,0
76132,0,0
76133,0,0
76134,0,0
76135,0,0
76137,0,0
76140,0,0
76148,0,0
76155,0,0
76164,0,0
76177,0,0
76179,0,0
76180,0,0
76182,0,0
76201,0,0
76203,0,0
76205,0,0
76207,0,0
76208,0,0
76209,0,0
76210,0,0
76225,0,0
76226,0,0
76227,0,0
76228,0,0
76230,0,0
76233,0,0
76234,0,0
76238,0,0
76239,0,0
76240,0,0
76241,0,0
76244,0,0
76245,0,0
76247,0,0
76248,0,0
76249,0,0
76250,0,0
76251,0,0
76252,0,0
76253,0,0
76255,0,0
76258,0,0
76259,0,0
76261,0,0
76262,0,0
76263,0,0
76264,0,0
76265,0,0
76266,0,0
76267,0,0
76268,0,0
76270,0,0
76271,0,0
76272,0,0
76273,0,0
76301,0,0
76302,0,0
76305,0,0
76306,0,0
76308,0,0
76309,0,0
76310,0,0
76311,0,0
76351,0,0
76354,0,0
76357,0,0
76365,0,0
76366,0,0
76377,0,0
76379,0,0
76389,0,0
76401,0,0
76402,0,0
76426,0,0
76427,0,0
76429,0,0
76431,0,0
76433,0,0
76436,0,0
76439,0,0
76442,0,0
76444,0,0
76445,0,0
76446,0,0
76449,0,0
76450,0,0
76452,0,0
76453,0,0
76455,0,0
76457,0,0
76458,0,0
76459,0,0
76460,0,0
76462,0,0
76463,0,0
76470,0,0
76472,0,0
76475,0,0
76476,0,0
76484,0,0
76486,0,0
76487,0,0
76490,0,0
76501,0,0
76502,0,0
76504,0,0
76511,0,0
76513,0,0
76518,0,0
76519,0,0
76520,0,0
76522,0,0
76523,0,0
76524,0,0
76525,0,0
76527,0,0
76528,0,0
76530,0,0
76531,0,0
76534,0,0
76537,0,0
76538,0,0
76539,0,0
76541,0,0
76542,0,0
76543,0,0
76544,0,0
76548,0,0
76549,0,0
76550,0,0
76554,0,0
76556,0,0
76557,0,0
76559,0,0
76561,0,0
76565,0,0
76566,0,0
76567,0,0
76569,0,0
76570,0,0
76571,0,0
76573,0,0
76574,0,0
76577,0,0
76578,0,0
76579,0,0
76596,0,0
76597,0,0
76598,0,0
76599,0,0
76621,0,0
76622,0,0
76623,0,0
76624,0,0
76626,0,0
76627,0,0
76628,0,0
76629,0,0
76630,0,0
76631,0,0
76632,0,0
76633,0,0
76634,0,0
76635,0,0
76636,0,0
76637,0,0
76638,0,0
76639,0,0
76640,0,0
76641,0,0
76642,0,0
76643,0,0
76645,0,0
76648,0,0
76649,0,0
76650,0,0
76651,0,0
76652,0,0
76653,0,0
76654,0,0
76655,0,0
76656,0,0
76657,0,0
76660,0,0
76661,0,0
76664,0,0
76665,0,0
76666,0,0
76667,0,0
76670,0,0
76671,0,0
76673,0,0
76676,0,0
76678,0,0
76679,0,0
76680,0,0
76681,0,0
76682,0,0
76685,0,0
76686,0,0
76687,0,0
76689,0,0
76690,0,0
76691,0,0
76692,0,0
76693,0,0
76701,0,0
76704,0,0
76705,0,0
76706,0,0
76707,0,0
76708,0,0
76710,0,0
76711,0,0
76712,0,0
76798,0,0
76824,0,0
76832,0,0
76844,0,0
76853,0,0
76864,0,0
76870,0,0
76877,0,0
76880,0,0
77002,0,0.0205
77003,0,0.00737
77004,0,0.0022
77005,0,0
77006,0,0
77007,0,0.0169
77008,0,0
77009,0,0.0139
77010,0,0
77011,0.00506,0.0658
77012,0.00513,0.184
77013,0.00182,0.0497
77014,0,0
77015,0.0302,0.259
77016,0,0
77017,0.00241,0.0912
77018,0,0
77019,0,0.0132
77020,0.00111,0.0409
77021,0,0.000474
77022,0,0
77023,0,0.0258
77024,0,0
77025,0,0
77026,0,0
77027,0,0
77028,0,0
77029,0.00163,0.0296
77030,0,0.00112
77031,0,0
77032,0,0
77033,0,0.00151
77034,0,0.00508
77035,0,0
77036,0,0
77037,0,0
77038,0,0
77039,0,0
77040,0,0
77041,0,0
77042,0,0
77043,0,0
77044,0.000809,0.0608
77045,0,0
77046,0,0
77047,0,0
77048,0,0.00025
77049,0.0304,0.0817
77050,0,0
77051,0,0
77053,0,0
77054,0,0
77055,0,0
77056,0,0
77057,0,0
77058,0.0688,0.87
77059,0.0115,0.24
77060,0,0
77061,0,0.00811
77062,0,0.123
77063,0,0
77064,0,0
77065,0,0
77066,0,0
77067,0,0
77068,0,0
77069,0,0
77070,0,0
77071,0,0
77072,0,0
77073,0,0
77074,0,0
77075,0,0
77076,0,0
77077,0,0
77078,0,0.0196
77079,0,0
77080,0,0
77081,0,0
77082,0,0
77083,0,0
77084,0,0
77085,0,0
77086,0,0
77087,0.000879,0.0167
77088,0,0
77089,0,0.000885
77090,0,0
77091,0,0
77092,0,0
77093,0,0
77094,0,0
77095,0,0
77096,0,0
77098,0,0
77099,0,0
77204,0,0
77301,0,0
77302,0,0
77303,0,0
77304,0,0
77306,0,0
77316,0,0
77318,0,0
77320,0,0
77326,0,0
77327,0,0
77328,0,0
77331,0,0
77334,0,0
77335,0,0
77336,0,0
77338,0,0
77339,0,0
77340,0,0
77341,0,0
77342,0,0
77345,0,0
77346,0,0
77350,0,0
77351,0,0
77354,0,0
77355,0,0
77356,0,0
77357,0,0
77358,0,0
77359,0,0
77360,0,0
77362,0,0
77363,0,0
77364,0,0
77365,0,0
77367,0,0
77368,0,0
77369,0,0
77371,0,0
77372,0,0
77373,0,0
77374,0,0
77375,0,0
77376,0,0
77377,0,0
77378,0,0
77379,0,0
77380,0,0
77381,0,0
77382,0,0
77384,0,0
77385,0,0
77386,0,0
77388,0,0
77389,0,0
77396,0,0
77401,0,0
77406,0,0
77407,0,0
77412,0,0
77414,0.122,0.331
77415,0,0.356
77417,0,0
77418,0,0
77419,0.000109,0.0063
77420,0,0
77422,0.273,0.62
77423,0,0
77426,0,0
77428,0.216,0.98
77429,0,0
77430,0.0000745,0.00161
77431,0,0
77432,0,0
77433,0,0
77434,0,0
77435,0,0
77436,0,0
77437,0,0
77440,0,0.00377
77441,0,0
77442,0,0
77443,0,0
77444,0,0
77445,0,0
77446,0,0
77447,0,0
77448,0,0
77449,0,0
77450,0,0
77451,0,0
77453,0,0
77454,0,0
77455,0,0
77456,0,0
77457,0.425,0.787
77458,0,0
77459,0,0
77460,0,0
77461,0,0
77464,0,0
77465,0.0732,0.601
77466,0,0
77467,0,0
77468,0,0
77469,0,0
77470,0,0
77471,0,0
77473,0,0
77474,0,0
77475,0,0
77476,0,0
77477,0,0
77478,0,0
77479,0,0
77480,0.0000696,0.0241
77481,0,0
77482,0,0
77483,0.328,0.664
77484,0,0
77485,0,0
77486,0.0000601,0.015
77488,0,0
77489,0,0
77493,0,0
77494,0,0
77498,0,0
77502,0,0
77503,0,0
77504,0,0
77505,0.000344,0.0924
77506,0.014,0.172
77507,0.0433,0.933
77510,0.00684,0.43
77511,0.00542,0.163
77514,0.284,0.86
77515,0.0835,0.273
77517,0.00276,0.277
77518,0.0312,0.956
77519,0,0
77520,0.078,0.34
77521,0.00426,0.0381
77523,0.0942,0.19
77530,0.0473,0.253
77531,0.0118,0.489
77532,0.00428,0.0441
77533,0,0
77534,0.0755,0.763
77535,0.0356,0.0906
77536,0,0.00322
77538,0,0
77539,0.0674,0.708
77541,0.503,0.789
77545,0,0
77546,0.00668,0.0858
77547,0.0127,0.112
77550,0.343,0.899
77551,0.188,0.983
77554,0.551,0.89
77555,0,1
77560,0,0.00362
77561,0,0
77562,0.0879,0.205
77563,0.384,0.916
77564,0,0
77565,0.116,0.931
77566,0.0011,0.429
77568,0.0868,0.346
77571,0.0348,0.345
77573,0.0179,0.445
77575,0.0358,0.175
77577,0.0635,0.691
77578,0,0
77580,0,0
77581,0,0
77582,0,0
77583,0.0000166,0.000398
77584,0,0
77585,0,0
77586,0.0772,0.961
77587,0,0
77590,0.128,0.229
77591,0,0.0543
77597,0.335,0.52
77598,0.0287,0.325
77611,0.55,0.993
77612,0,0.0217
77613,0,0.389
77614,0,0.722
77615,0,0.0276
77616,0,0
77617,0.765,0.873
77619,0,0
77622,0.000426,0.999
77623,0.835,0.906
77624,0,0
77625,0,0.00202
77627,0.029,0.579
77629,0,0.055
77630,0.194,0.986
77632,0.0472,0.64
77640,0.0778,0.258
77642,0.0725,0.192
77650,0.668,0.937
77651,0.0572,0.626
77655,0.966,0.982
77656,0.0000163,0.0715
77657,0.00134,0.456
77659,0,0.0228
77660,0,0
77661,0,1
77662,0.0879,0.507
77663,0,0
77664,0,0
77665,0.0775,0.706
77701,0.00293,0.729
77702,0,0.977
77703,0.3,0.497
77705,0.2,0.972
77706,0,0.406
77707,0,0.81
77708,0.139,0.313
77713,0,0.263
77801,0,0
77802,0,0
77803,0,0
77807,0,0
77808,0,0
77830,0,0
77831,0,0
77833,0,0
77835,0,0
77836,0,0
77837,0,0
77840,0,0
77843,0,0
77845,0,0
77852,0,0
77853,0,0
77855,0,0
77856,0,0
77857,0,0
77859,0,0
77861,0,0
77863,0,0
77864,0,0
77865,0,0
77866,0,0
77867,0,0
77868,0,0
77871,0,0
77872,0,0
77873,0,0
77875,0,0
77876,0,0
77878,0,0
77879,0,0
77880,0,0
77882,0,0
77901,0,0
77904,0,0
77905,0.00000678,0.0167
77950,0.0833,0.725
77951,0.000244,0.311
77954,0,0
77957,0.00556,0.0244
77960,0,0
77961,0.0146,0.122
77962,0,0
77963,0,0
77964,0,0
77968,0.00201,0.0121
77969,0.141,0.242
77970,0.0126,0.0684
77971,0.0582,0.0755
77973,0.000534,0.446
77974,0,0
77975,0,0
77976,0,0
77977,0,0
77978,0.37,0.576
77979,0.0561,0.446
77982,0.107,0.928
77983,0.0726,0.93
77984,0,0
77986,0,0
77987,0,0
77988,0,0
77990,0.132,0.29
77991,0.605,0.659
77993,0,0
77994,0,0
77995,0,0
78004,0,0
78006,0,0
78007,0,0
78008,0,0
78012,0,0
78022,0,0
78026,0,0
78027,0,0
78050,0,0
78062,0,0
78064,0,0
78065,0,0
78070,0,0
78071,0,0
78072,0,0
78075,0,0
78101,0,0
78102,0,0
78104,0,0
78107,0,0
78108,0,0
78109,0,0
78111,0,0
78112,0,0
78113,0,0
78114,0,0
78116,0,0
78117,0,0
78118,0,0
78119,0,0
78121,0,0
78122,0,0
78123,0,0
78124,0,0
78125,0,0
78130,0,0
78132,0,0
78133,0,0
78140,0,0
78141,0,0
78142,0,0
78143,0,0
78144,0,0
78145,0,0
78146,0,0
78147,0,0
78148,0,0
78150,0,0
78151,0,0
78152,0,0
78154,0,0
78155,0,0
78159,0,0
78160,0,0
78161,0,0
78162,0,0
78163,0,0
78164,0,0
78201,0,0
78202,0,0
78203,0,0
78204,0,0
78205,0,0
78207,0,0
78208,0,0
78209,0,0
78210,0,0
78211,0,0
78212,0,0
78213,0,0
78214,0,0
78215,0,0
78216,0,0
78217,0,0
78218,0,0
78219,0,0
78220,0,0
78221,0,0
78222,0,0
78223,0,0
78224,0,0
78225,0,0
78226,0,0
78230,0,0
78231,0,0
78232,0,0
78233,0,0
78234,0,0
78235,0,0
78239,0,0
78244,0,0
78247,0,0
78248,0,0
78257,0,0
78258,0,0
78259,0,0
78260,0,0
78261,0,0
78263,0,0
78264,0,0
78266,0,0
78330,0,0
78332,0,0
78336,0.0547,0.416
78338,0,0
78339,0,0
78340,0.178,0.254
78341,0,0
78342,0,0
78343,0,0
78347,0,0
78349,0,0
78351,0,0
78352,0,0
78353,0,0
78355,0,0
78357,0,0
78358,0,0.092
78359,0,0
78361,0,0
78362,0.0229,0.326
78363,0.000696,0.0162
78368,0,0.006
78370,0.116,0.267
78372,0,0
78373,0.269,0.758
78374,0.00474,0.0224
78375,0,0
78376,0,0
78377,0.0102,0.0521
78379,0.00337,0.1
78380,0,0.018
78382,0.0648,0.472
78383,0,0.0000207
78384,0,0
78385,0.00284,0.054
78387,0,0.0073
78389,0,0
78390,0.0222,0.0871
78391,0,0
78393,0.00981,0.0636
78401,0.0648,0.448
78402,0.127,0.566
78404,0,0.01
78405,0,0
78406,0,0
78407,0.00122,0.0917
78408,0.001,0.065
78409,0.0234,0.156
78410,0.0472,0.127
78411,0,0
78412,0.0051,0.139
78413,0.0119,0.0756
78414,0.012,0.161
78415,0.000161,0.0272
78416,0,0
78417,0,0.00189
78418,0.0855,0.63
78419,0,0.44
78501,0,0
78503,0,0
78504,0,0
78516,0,0
78520,0,0.000225
78521,0.162,0.46
78526,0.0113,0.491
78535,0,0
78536,0,0
78537,0,0
78538,0,0
78539,0,0
78540,0,0
78541,0,0
78542,0,0
78543,0,0
78549,0,0
78550,0.00019,0.00347
78552,0,0
78557,0,0
78558,0,0
78559,0,0
78560,0,0
78561,0,0
78562,0,0
78563,0,0
78565,0,0
78566,0.00315,0.318
78567,0,0
78569,0,0.0773
78570,0,0
78572,0,0
78573,0,0
78574,0,0
78575,0,0.00143
78576,0,0
78577,0,0
78578,0.0903,0.73
78579,0,0
78580,0,0.0788
78582,0,0
78583,0.0126,0.444
78586,0.0000195,0.000877
78588,0,0
78589,0,0
78590,0,0
78591,0,0
78592,0,0
78593,0,0
78594,0,0
78595,0,0
78596,0,0
78597,0.315,0.847
78598,0.238,0.907
78599,0,0
78602,0,0
78605,0,0
78606,0,0
78607,0,0
78608,0,0
78609,0,0
78610,0,0
78611,0,0
78612,0,0
78613,0,0
78614,0,0
78615,0,0
78616,0,0
78617,0,0
78619,0,0
78620,0,0
78621,0,0
78622,0,0
78623,0,0
78626,0,0
78628,0,0
78629,0,0
78632,0,0
78633,0,0
78634,0,0
78635,0,0
78636,0,0
78638,0,0
78639,0,0
78640,0,0
78641,0,0
78642,0,0
78643,0,0
78644,0,0
78645,0,0
78648,0,0
78650,0,0
78652,0,0
78653,0,0
78654,0,0
78655,0,0
78656,0,0
78657,0,0
78658,0,0
78659,0,0
78660,0,0
78661,0,0
78662,0,0
78663,0,0
78664,0,0
78665,0,0
78666,0,0
78669,0,0
78670,0,0
78672,0,0
78674,0,0
78676,0,0
78677,0,0
78681,0,0
78701,0,0
78702,0,0
78703,0,0
78704,0,0
78705,0,0
78712,0,0
78717,0,0
78719,0,0
78721,0,0
78722,0,0
78723,0,0
78724,0,0
78725,0,0
78726,0,0
78727,0,0
78728,0,0
78729,0,0
78730,0,0
78731,0,0
78732,0,0
78733,0,0
78734,0,0
78735,0,0
78736,0,0
78737,0,0
78738,0,0
78739,0,0
78741,0,0
78742,0,0
78744,0,0
78745,0,0
78746,0,0
78747,0,0
78748,0,0
78749,0,0
78750,0,0
78751,0,0
78752,0,0
78753,0,0
78754,0,0
78756,0,0
78757,0,0
78758,0,0
78759,0,0
78931,0,0
78932,0,0
78933,0,0
78934,0,0
78935,0,0
78938,0,0
78940,0,0
78941,0,0
78942,0,0
78943,0,0
78944,0,0
78945,0,0
78946,0,0
78947,0,0
78948,0,0
78949,0,0
78950,0,0
78951,0,0
78953,0,0
78954,0,0
78956,0,0
78957,0,0
78959,0,0
78962,0,0
78963,0,0
90001,0,0
90002,0,0
90003,0,0
90004,0,0
90005,0,0
90006,0,0
90007,0,0
90008,0,0
90010,0,0
90011,0,0
90012,0,0
90013,0,0
90014,0,0
90015,0,0
90016,0,0
90017,0,0
90018,0,0
90019,0,0
90020,0,0
90021,0,0
90022,0,0
90023,0,0
90024,0,0
90025,0,0
90026,0,0
90027,0,0
90028,0,0
90029,0,0
90031,0,0
90032,0,0
90033,0,0
90034,0,0
90035,0,0
90036,0,0
90037,0,0
90038,0,0
90039,0,0
90040,0,0
90041,0,0
90042,0,0
90043,0,0
90044,0,0
90045,0,0
90046,0,0
90047,0,0
90048,0,0
90049,0,0
90052,0,0
90056,0,0
90057,0,0
90058,0,0
90059,0,0
90061,0,0
90062,0,0
90063,0,0
90064,0,0
90065,0,0
90066,0.00572,0.00572
90067,0,0
90068,0,0
90069,0,0
90071,0,0
90073,0,0
90077,0,0
90079,0,0
90089,0,0
90094,0.0654,0.0847
90095,0,0
90201,0,0
90210,0,0
90211,0,0
90212,0,0
90220,0,0
90221,0,0
90222,0,0
90230,0.00182,0.00363
90232,0,0
90240,0,0
90241,0,0
90242,0,0
90245,0,0
90247,0,0
90248,0.000579,0.000579
90249,0,0
90250,0,0
90254,0,0
90255,0,0
90260,0,0
90262,0,0
90263,0,0
90265,0.00136,0.00181
90266,0,0
90270,0,0
90272,0,0
90274,0.00115,0.00115
90275,0.000204,0.000611
90277,0.0054,0.00926
90278,0,0
90280,0,0
90290,0,0
90291,0.152,0.154
90292,0.08,0.136
90293,0.149,0.167
90301,0,0
90302,0,0
90303,0,0
90304,0,0
90305,0,0
90401,0,0
90402,0,0
90403,0,0
90404,0,0
90405,0,0
90501,0,0
90502,0,0
90503,0,0
90504,0,0
90505,0,0
90506,0,0
90601,0,0
90602,0,0
90603,0,0
90604,0,0
90605,0,0
90606,0,0
90620,0,0
90621,0,0
90623,0,0
90630,0,0
90631,0,0
90638,0,0
90639,0,0
90640,0,0
90650,0,0
90660,0,0
90670,0,0
90680,0,0
90701,0,0
90703,0,0
90704,0,0
90706,0,0
90710,0,0
90712,0,0
90713,0,0
90715,0,0
90716,0,0
90717,0,0
90720,0.0127,0.0603
90723,0,0
90731,0.0224,0.0305
90732,0.00154,0.00154
90740,0.369,0.505
90742,0.24,0.288
90743,0.0474,0.0711
90744,0.104,0.149
90745,0.00234,0.00268
90746,0.00857,0.0424
90747,0,0
90755,0,0
90802,0.105,0.137
90803,0.357,0.44
90804,0,0
90805,0,0
90806,0.00282,0.00564
90807,0,0
90808,0,0
90810,0.0219,0.0404
90813,0.247,0.323
90814,0.0496,0.0641
90815,0.0172,0.0445
90822,0,0
90831,0,0
90840,0.065,0.065
91001,0,0
91006,0,0
91007,0,0
91008,0,0
91010,0,0
91011,0,0
91016,0,0
91020,0,0
91024,0,0
91030,0,0
91040,0,0
91042,0,0
91046,0,0
91101,0,0
91103,0,0
91104,0,0
91105,0,0
91106,0,0
91107,0,0
91108,0,0
91125,0,0
91201,0,0
91202,0,0
91203,0,0
91204,0,0
91205,0,0
91206,0,0
91207,0,0
91208,0,0
91210,0,0
91214,0,0
91301,0,0
91302,0,0
91303,0,0
91304,0,0
91306,0,0
91307,0,0
91311,0,0
91316,0,0
91320,0,0
91321,0,0
91324,0,0
91325,0,0
91326,0,0
91330,0,0
91331,0,0
91335,0,0
91340,0,0
91342,0,0
91343,0,0
91344,0,0
91345,0,0
91350,0,0
91351,0,0
91352,0,0
91354,0,0
91355,0,0
91356,0,0
91360,0,0
91361,0,0
91362,0,0
91364,0,0
91367,0,0
91371,0,0
91377,0,0
91381,0,0
91384,0,0
91387,0,0
91390,0,0
91401,0,0
91402,0,0
